City,City Latitude,City Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category,Venue Rating
Colorado,39.75177015,-105.013872746844,Habit Carbon,55d0f80f498e0440bdf1331c,39.757345,-105.008493,Coffee Shop,8.1
Colorado,39.75177015,-105.013872746844,Just BE,59024541e185f3577b916fec,39.75607851820499,-105.00904641049506,Café,7.8
Colorado,39.75177015,-105.013872746844,Savory Spice Shop,4bb0ffacf964a52081713ce3,39.75701205200202,-105.00863665751727,Gourmet Shop,8.0
Colorado,39.75177015,-105.013872746844,Denver Beer Co.,4e1f4ec3aeb7fe88ace52ba6,39.75821456866357,-105.00728469146935,Brewery,8.7
Colorado,39.75177015,-105.013872746844,Linger,4dc2d699d22dd7df9ab25063,39.759369875477645,-105.0112145837891,New American Restaurant,8.5
Colorado,39.75177015,-105.013872746844,CorePower Yoga,4ff6277fe4b0956dd4ab9ac6,39.75988727945794,-105.01612991094589,Yoga Studio,8.7
Colorado,39.75177015,-105.013872746844,Riverfront Park,4a9dd51df964a520993920e3,39.75620698382686,-105.00466069319789,Park,8.6
Colorado,39.75177015,-105.013872746844,Coohills,4eb4669a9adf115273390afa,39.750764003689326,-105.0038316101289,French Restaurant,8.3
Colorado,39.75177015,-105.013872746844,Platte River Bridge,4bc36905461576b029997e32,39.75637754275113,-105.00685424340458,Bridge,8.1
Chicago,41.8936483,-87.6219597276888,SEPHORA,57c1f434498e83e89bb494de,41.8926905,-87.6238594,Cosmetics Shop,9.3
Chicago,41.8936483,-87.6219597276888,CorePower Yoga,514c911de4b086be7d501e09,41.893156239124785,-87.62165777765858,Yoga Studio,9.2
Chicago,41.8936483,-87.6219597276888,Beatrix,56290b27498e2c6aacd233fe,41.89442501737263,-87.62253763566616,New American Restaurant,9.0
Chicago,41.8936483,-87.6219597276888,Do-Rite Donuts & Chicken,53d8fa8c498e6d19c0d7dfab,41.894229058008534,-87.62187378950102,Donut Shop,9.0
Chicago,41.8936483,-87.6219597276888,Gyu-Kaku Japanese BBQ,4c3e115bdb3b1b8d09e66495,41.892594112468934,-87.62226150810639,Japanese Restaurant,8.9
Chicago,41.8936483,-87.6219597276888,Garrett Popcorn Shops,4ad63456f964a520ba0521e3,41.89337947029633,-87.62379359430517,Snack Place,8.9
Chicago,41.8936483,-87.6219597276888,"Hotel EMC2, Autograph Collection",58e7483b3f5a5c09056cc9de,41.893548646118035,-87.62161687777734,Hotel,8.7
Chicago,41.8936483,-87.6219597276888,Whole Foods Market,54c65044498e782c1737efb7,41.891589196986516,-87.62043818669392,Grocery Store,9.2
Chicago,41.8936483,-87.6219597276888,LYFE Kitchen,551543a0498ec7be3d157db6,41.893399271430944,-87.62039246979084,American Restaurant,8.6
Chicago,41.8936483,-87.6219597276888,The Capital Grille,40b28c80f964a520ddfb1ee3,41.89339604134832,-87.62251092152573,American Restaurant,8.6
Chicago,41.8936483,-87.6219597276888,Starbucks Reserve Roastery,5d83a4501f0bae0008a6a80c,41.89387737406132,-87.62464242746012,Coffee Shop,8.8
Chicago,41.8936483,-87.6219597276888,Grand Lux Café,4a4fb34df964a52099af1fe3,41.89301240770666,-87.62439021696208,American Restaurant,8.7
Chicago,41.8936483,-87.6219597276888,Niketown Chicago,4a7dc810f964a52097ef1fe3,41.894421154746695,-87.62371168293606,Sporting Goods Shop,8.6
Chicago,41.8936483,-87.6219597276888,Bandera Restaurant,429e4c00f964a520b7241fe3,41.89206746072284,-87.6240444371099,New American Restaurant,8.8
Chicago,41.8936483,-87.6219597276888,The Disney Store,4bbf93712a89ef3bd329ef88,41.895487,-87.623975,Toy / Game Store,8.9
Chicago,41.8936483,-87.6219597276888,Stan’s Donuts,546a1569498e64b49d92f5cc,41.89416371266975,-87.62053333184647,Donut Shop,8.4
Chicago,41.8936483,-87.6219597276888,Volare Ristorante Italiano,4abc187ff964a520588620e3,41.89172060243636,-87.62259046540213,Italian Restaurant,8.5
Chicago,41.8936483,-87.6219597276888,Protein Bar & Kitchen,5166cbeee4b039f562573e17,41.894828,-87.621394,Restaurant,8.4
Chicago,41.8936483,-87.6219597276888,Conrad Chicago,5660aa8b498ebe13ab0b7d9f,41.8939922,-87.6250449,Resort,8.6
Chicago,41.8936483,-87.6219597276888,Hampton Social - Streeterville,5b731d7a16ef67002c7ab35e,41.891812352277356,-87.62245091713712,New American Restaurant,8.4
Chicago,41.8936483,-87.6219597276888,"Joe's Seafood, Prime Steak & Stone Crab",4a2ae23af964a52064961fe3,41.891827934799345,-87.62544444279393,Seafood Restaurant,9.4
Chicago,41.8936483,-87.6219597276888,Stan's Donuts,5740471a498e93d6050bdf3f,41.89174754283915,-87.62328250971419,Donut Shop,8.4
Chicago,41.8936483,-87.6219597276888,Side Door,5303ead711d21c9427b55466,41.8933980217555,-87.62523521528006,Gastropub,8.5
Chicago,41.8936483,-87.6219597276888,Victoria's Secret,4d12313040e654810e3e8e1a,41.89609,-87.624699,Lingerie Store,9.1
Chicago,41.8936483,-87.6219597276888,Trader Joe's,4a25b0bbf964a5207b7e1fe3,41.893514556440955,-87.6260881125927,Grocery Store,8.9
Chicago,41.8936483,-87.6219597276888,Massage Envy - Chicago Streeterville-River North,4afee154f964a520293122e3,41.892104,-87.6191007,Spa,8.6
Chicago,41.8936483,-87.6219597276888,Maxine Salon,4b1ae1aaf964a520d7f323e3,41.89543545440269,-87.62564158231103,Salon / Barbershop,9.0
Chicago,41.8936483,-87.6219597276888,The Lobby at The Peninsula,4c45fae2f9652d7f38bd132b,41.896148065415154,-87.6244111011481,American Restaurant,8.8
Chicago,41.8936483,-87.6219597276888,Lou Malnati’s,5cbeed5389e490002caf0aea,41.89079494690846,-87.62331336196439,Pizza Place,8.7
Chicago,41.8936483,-87.6219597276888,Shake Shack,522fdf320493d5258ca1f8b0,41.89256120466481,-87.62564580053429,Burger Joint,8.6
Chicago,41.8936483,-87.6219597276888,Kiehl's,4ec438a3be7bd3e184aa8ec8,41.8915712,-87.6245057,Cosmetics Shop,8.5
Chicago,41.8936483,-87.6219597276888,Tiffany & Co.,4a4e7805f964a52082ae1fe3,41.895929,-87.624704,Jewelry Store,8.7
Chicago,41.8936483,-87.6219597276888,Eataly,528cdcfd11d2cbb79f3f6ae5,41.892389539353566,-87.6264576067756,Gourmet Shop,9.1
Chicago,41.8936483,-87.6219597276888,Steak 48,5952c0f59de23b74a3c5a198,41.893059988663914,-87.62672664913275,Steakhouse,9.0
Chicago,41.8936483,-87.6219597276888,Richard H. Driehaus Museum,4ba39ab2f964a520264b38e3,41.8941464641465,-87.62638672858387,Museum,8.8
Chicago,41.8936483,-87.6219597276888,Room & Board,4b365928f964a520583325e3,41.892265336999806,-87.62566521762437,Furniture / Home Store,8.6
Chicago,41.8936483,-87.6219597276888,Pierrot Gourmet,4af42ee0f964a52073f021e3,41.895872384137746,-87.62540618747774,Café,8.8
Chicago,41.8936483,-87.6219597276888,RL Restaurant,4b8c1edef964a52028bf32e3,41.89678131915623,-87.62484920205678,American Restaurant,9.1
Chicago,41.8936483,-87.6219597276888,Marisol,59b1e68b32b61d24fa985192,41.89742,-87.621284,Restaurant,9.1
Chicago,41.8936483,-87.6219597276888,The Purple Pig,5d14b83b3f9ff700234d9f45,41.89079113341187,-87.62501120567322,Mediterranean Restaurant,8.9
New York,40.5997561,-73.9463899,T&D Bakery,4c6fcca7df6b8cfac221b64d,40.599975,-73.948278,Bakery,8.1
New York,40.5997561,-73.9463899,Brennan & Carr,455f02b7f964a5208c3d1fe3,40.60029524315701,-73.94219245563342,Sandwich Place,8.3
New York,40.5997561,-73.9463899,G & S Pork Store,4c057ba88f8fa59302ecf10d,40.60008420178529,-73.94530230198605,Deli / Bodega,7.8
New York,40.5997561,-73.9463899,Zee Bagels,4f0c3024e4b0cdfb0276a04c,40.60036342808386,-73.9436358669437,Bagel Shop,7.8
New York,40.5997561,-73.9463899,Kawaii Sushi,4b89abdaf964a520be4a32e3,40.600095722957576,-73.94440105719987,Sushi Restaurant,7.5
New York,40.5997561,-73.9463899,Jay & Lloyd's Old Time Brooklyn Delicatessen,4bafa17df964a520c1113ce3,40.6001031640922,-73.94415585465612,Deli / Bodega,7.4
New York,40.5997561,-73.9463899,Phở Hoài Restaurant,49e1ed26f964a520e8611fe3,40.599216638985304,-73.95242240802057,Vietnamese Restaurant,8.1
New York,40.5997561,-73.9463899,Safir Bakery,536196d3498ee00b8cc1d7a6,40.60022891508354,-73.94389002747907,Bakery,7.4
New York,40.5997561,-73.9463899,Perry's Restaurant,4b40cc65f964a5203ebb25e3,40.59899542432686,-73.9418670176015,Diner,7.6
New York,40.5997561,-73.9463899,Pirosmani,45a5267bf964a520fc401fe3,40.59962864526162,-73.94866689908794,Russian Restaurant,7.2
New York,40.5997561,-73.9463899,Citizen Ink,4ce0481a7e2e236a12438a1b,40.59905671031633,-73.95542360263111,Tattoo Parlor,8.4
New York,40.5997561,-73.9463899,Produce Market 2000,4bae8cd2f964a520a1bf3be3,40.59995949938282,-73.94577794184833,Farmers Market,7.2
New York,40.5997561,-73.9463899,Donut Shoppe,4b829817f964a520d5d930e3,40.59890460112716,-73.95624164085507,Donut Shop,8.7
New York,40.5997561,-73.9463899,Omiya Sushi,4bfb16ebd2b720a16395326a,40.599785490416004,-73.94786317239898,Japanese Restaurant,7.1
New York,40.5997561,-73.9463899,Sushi Bistro,4c2fdad066e40f47e9b6c28b,40.599081521877366,-73.95257152868248,Sushi Restaurant,7.6
New York,40.5997561,-73.9463899,Tops Liquor,4c23f301f1272d7fd54d82c5,40.60026827434375,-73.94346069920176,Food & Drink Shop,7.1
New York,40.5997561,-73.9463899,Originals Pizza,4c81a0dfdc018cfa78f3c76c,40.60053574232715,-73.94252851343947,Pizza Place,7.3
New York,40.5997561,-73.9463899,Pronto Pizza,4c252444905a0f47fdfd6060,40.60732679131113,-73.94304067273121,Pizza Place,8.5
New York,40.5997561,-73.9463899,Bedford Park,4c8c04f1509e3704b4952f55,40.59287141750586,-73.94567012786865,Park,8.0
New York,40.5997561,-73.9463899,Anthony's Place,4c9e81bb54c8a1cdea8f8e4b,40.592820541375296,-73.94862722323286,Italian Restaurant,8.1
New York,40.5997561,-73.9463899,Kung Fu Tea (功夫茶),4ee525416c25be963118a615,40.598626,-73.956542,Bubble Tea Shop,8.3
New York,40.5997561,-73.9463899,Michael's,42508380f964a520c1201fe3,40.607520171283014,-73.94304390996611,Italian Restaurant,8.3
New York,40.5997561,-73.9463899,Chase Bank,4e29912052b1c37d35cd507c,40.5997248,-73.9461526,Bank,6.9
New York,40.5997561,-73.9463899,Sultan Market,4b3269cff964a520010b25e3,40.59482588231,-73.9506021826119,Food & Drink Shop,7.6
New York,40.5997561,-73.9463899,Michael's Pastry Shop,4bc10a9df8219c745ac0b210,40.60738531197826,-73.94337609670534,Dessert Shop,8.1
New York,40.5997561,-73.9463899,Buckley's Restaurant and Catering,4b26d8d7f964a520e28124e3,40.605006797156975,-73.94303131001274,American Restaurant,7.5
New York,40.5997561,-73.9463899,El Mexicano Restaurante & Cafe Inc,507e08fae4b0998ce3421276,40.5985425547682,-73.95635259929597,Mexican Restaurant,7.9
New York,40.5997561,-73.9463899,Bionic Bagels,4c419809520fa593c5d1c9ac,40.592647864562466,-73.94019897676507,Bagel Shop,8.1
New York,40.5997561,-73.9463899,Walgreens,4d49bf534a6d8eec89c92a2d,40.60087183938047,-73.9358736388931,Pharmacy,7.9
New York,40.5997561,-73.9463899,N&D Pizzeria,4c23f355c11dc9b634b92424,40.60035070832179,-73.94301791527467,Pizza Place,6.9
New York,40.5997561,-73.9463899,tabu lounge,4b9889bbf964a520504635e3,40.59324574874239,-73.94802814578783,Hookah Bar,7.5
New York,40.5997561,-73.9463899,Net Cost Market,4c101c2af1b6a5938a627b27,40.59537037006583,-73.95478956338778,Grocery Store,7.5
New York,40.5997561,-73.9463899,Kosher Palace,4b604cd0f964a52064de29e3,40.600296281248845,-73.9430539735496,Supermarket,6.7
New York,40.5997561,-73.9463899,"Golden ""Z"" Restaurant",4b46743ff964a520892126e3,40.59875836637706,-73.9570096033757,Chinese Restaurant,7.6
New York,40.5997561,-73.9463899,Pizza D'Amore,541f5d75498e2b7ff8c130aa,40.601,-73.938879,Italian Restaurant,7.1
New York,40.5997561,-73.9463899,Carvel Ice Cream,4c8eb835daa93704120e4fb1,40.59636,-73.941399,Ice Cream Shop,7.0
New York,40.5997561,-73.9463899,Vito's Bakery & Grocery,4c8bd80c55fba093e1e959ab,40.5992758527919,-73.952040456163,Bakery,6.9
New York,40.5997561,-73.9463899,Dollar Tree,577bd032498ea862966186d6,40.60040088316308,-73.93705750668015,Discount Store,7.2
New York,40.5997561,-73.9463899,Lotus Bridal,4db6e42e5da3a76f446f5e5d,40.59921390362938,-73.95273855472946,Bridal Shop,6.9
New York,40.5997561,-73.9463899,Ginza Sushi Inc,4b6625e5f964a52052162be3,40.592877888978116,-73.95005510859315,Sushi Restaurant,7.2
Seattle,47.6048723,-122.3334582,Biscuit B*tch,5762cc9ccd1085a720b1433e,47.603237,-122.33201,Breakfast Spot,9.2
Seattle,47.6048723,-122.3334582,"Loews Hotel 1000, Seattle",455864a4f964a520403d1fe3,47.60516393,-122.33612951,Hotel,8.7
Seattle,47.6048723,-122.3334582,Columbia Tower Club,451c049bf964a520803a1fe3,47.60450651693834,-122.33048379421234,Social Club,8.9
Seattle,47.6048723,-122.3334582,Juicy Cafe,5278125a498eb400461d0557,47.60432935466306,-122.33095816698338,Café,8.6
Seattle,47.6048723,-122.3334582,Il Corvo,4db71ec1a86ed8d46c6e179c,47.602521877965955,-122.33195233639914,Italian Restaurant,9.3
Seattle,47.6048723,-122.3334582,Metropolitan Grill,47b5b90bf964a520ae4d1fe3,47.60461710688105,-122.33427985479376,Steakhouse,8.6
Seattle,47.6048723,-122.3334582,Kimpton Hotel Monaco Seattle,457945ebf964a520cc3e1fe3,47.606932,-122.3341,Hotel,8.7
Seattle,47.6048723,-122.3334582,Heartwood Provisions,55c2fa2a498ed63d59453939,47.605463,-122.337181,New American Restaurant,8.8
Seattle,47.6048723,-122.3334582,Columbia Center Observation Deck (Sky View Observatory),4ad50283f964a5203f0121e3,47.60459497412494,-122.33081640007372,Scenic Lookout,8.3
Seattle,47.6048723,-122.3334582,Red Bowls,4ab7e782f964a5206b7b20e3,47.604654474206626,-122.3332111438203,Noodle House,8.3
Seattle,47.6048723,-122.3334582,Storyville Coffee Company,52d456c811d24128cdd7bc8b,47.60475923205166,-122.33636210125788,Coffee Shop,8.3
Seattle,47.6048723,-122.3334582,Top Pot Doughnuts,50173e11e4b0e3bcfbf73e1a,47.60402274781788,-122.33249924364945,Donut Shop,8.3
Seattle,47.6048723,-122.3334582,Tat's Delicatessen,455c500ef964a5206e3d1fe3,47.601901016106545,-122.3324232258795,Sandwich Place,8.9
Seattle,47.6048723,-122.3334582,Watson Kennedy Fine Home,4b707dcdf964a520c71d2de3,47.60536410615451,-122.33669007307982,Gift Shop,8.4
Seattle,47.6048723,-122.3334582,Moz,51a6011a498e869101a10917,47.6065306,-122.33587366,Office,8.3
Seattle,47.6048723,-122.3334582,Smith Tower Observation Bar,5ab5e04ce679bc6844b3448d,47.602012114767625,-122.33179258432052,Cocktail Bar,8.6
Seattle,47.6048723,-122.3334582,Purple Café & Wine Bar,47a4ec98f964a520834d1fe3,47.60808617171844,-122.33495508012143,Wine Bar,8.8
Seattle,47.6048723,-122.3334582,Benaroya Hall,41f98080f964a5203b1f1fe3,47.60795746772859,-122.33645572511435,Concert Hall,9.1
Seattle,47.6048723,-122.3334582,Seattle Art Museum,42a63500f964a5200a251fe3,47.60705223081685,-122.33781915742607,Art Museum,8.9
Seattle,47.6048723,-122.3334582,Cherry Street Coffee House,49d3e558f964a520225c1fe3,47.6027673689831,-122.33415096584942,Coffee Shop,8.1
Seattle,47.6048723,-122.3334582,The Capital Grille,4a8cd2ecf964a5202e0f20e3,47.60811479979853,-122.33507741481773,American Restaurant,8.7
Seattle,47.6048723,-122.3334582,Amazon Go,5b4d12ccb1ec13002f690159,47.605985444645924,-122.33139945825612,Convenience Store,8.0
Seattle,47.6048723,-122.3334582,Kimpton Alexis Hotel Seattle,4a74a0b0f964a520eade1fe3,47.60488,-122.3369,Hotel,8.2
Seattle,47.6048723,-122.3334582,Chrome Industries,535ae0e0498efe7e90899fc7,47.60583846874095,-122.33738534691416,Outdoor Supply Store,8.3
Seattle,47.6048723,-122.3334582,Delicatus,4b82dfb9f964a52042ea30e3,47.60157874689764,-122.33425268668033,Deli / Bodega,8.6
Seattle,47.6048723,-122.3334582,Top Pot Doughnuts,531e15a2498ef3f6278215b5,47.60325,-122.33623,Donut Shop,8.2
Seattle,47.6048723,-122.3334582,Penelope and The Beauty Bar,504e7942e4b06a5988112a15,47.60811709139168,-122.33387229232754,Spa,8.5
Seattle,47.6048723,-122.3334582,Cafe Hitchcock,58e3d53f5d6ec64fd903f58a,47.603923353088625,-122.33515922714106,Café,8.0
Seattle,47.6048723,-122.3334582,Fjällräven,52b4d334498e0fe1ffca7f79,47.6058002767604,-122.33721687452362,Clothing Store,8.2
Seattle,47.6048723,-122.3334582,Seattle Symphony,50a12449e4b005ec01be7505,47.607791160855946,-122.33691097905825,Concert Hall,8.7
Seattle,47.6048723,-122.3334582,Hole in the Wall Barbecue,40b3de00f964a52035001fe3,47.60252461593436,-122.33200931101842,BBQ Joint,8.1
Seattle,47.6048723,-122.3334582,Smith Tower,4a02b07bf964a52069711fe3,47.601857911501355,-122.33215205034296,Building,8.4
Seattle,47.6048723,-122.3334582,Courtyard by Marriott Seattle Downtown/Pioneer Square,4c16dbee6470a593678e57d2,47.6029222,-122.3327643,Hotel,8.0
Seattle,47.6048723,-122.3334582,Damn the Weather,534d8b3c498e9cf5c6823cd8,47.601004162802,-122.334119031303,Cocktail Bar,8.7
Seattle,47.6048723,-122.3334582,The Bar Shoppe,551366a2498e757161a41151,47.601737052225594,-122.33312973915179,Cocktail Bar,8.3
Seattle,47.6048723,-122.3334582,Starbucks Reserve Bar,58ad168cd8e55956ea9db67e,47.60702679709683,-122.33819858997651,Coffee Shop,8.6
Seattle,47.6048723,-122.3334582,Okinawa Teriyaki,457da38cf964a5202c3f1fe3,47.605109,-122.337969,Japanese Restaurant,8.2
Seattle,47.6048723,-122.3334582,The 5th Avenue Theatre,449ae181f964a5209f341fe3,47.60899623755752,-122.3341622944213,Theater,8.8
Seattle,47.6048723,-122.3334582,Starbucks,4ff1b0b1e4b092e4b2df5bc6,47.60701198575735,-122.33571604899629,Coffee Shop,8.1
Seattle,47.6048723,-122.3334582,Ivar's Fish Bar,595c813b95da0c5ce07ed6f8,47.60394816181504,-122.33871108055381,Seafood Restaurant,8.5
